,empty_slots,free_bikes,id,latitude,longitude,name,timestamp,extra.address,extra.last_updated,extra.payment,extra.payment-terminal,extra.renting,extra.returning,extra.uid,network.id,extra.ebikes,extra.has_ebikes,extra.bike_uids,extra.number,extra.slots
546,20.0,0.0,4459d605c0a0097942621ef4173e4a48,34.07364840930491,-118.43984574079514,UCLA1. Dickson Court North,2020-11-16T10:06:42.957000Z,"315 Portola Plaza, Los Angeles",1605521124.0,,,1.0,1.0,hub_2614,breeze-bike-share,,,,,
547,6.0,0.0,a99d83e023f9b7181b938e22f0b03057,34.06186579683028,-118.45006495714186,UCLA17. Weyburn Terrace,2020-11-16T10:06:42.933000Z,"945 Weyburn Terrace, Los Angeles",1605521124.0,,,1.0,1.0,hub_3284,breeze-bike-share,,,,,
548,6.0,4.0,7398ab493dbb2d8d463a2211a4c828db,26.19081,-80.09666,Lauderdale by the Sea,2022-10-26T05:38:47.183000Z,4383 Florida A1A,1666762690.0,,,1.0,1.0,bcycle_broward_1995,broward,,,,,
549,6.0,5.0,e367132169772148ad5d8e43d1dbf5ec,26.03444,-80.11455,Hollywood North Beach,2022-10-26T05:38:47.177000Z,3669 N. Ocean Dr.,1666762690.0,,,1.0,1.0,bcycle_broward_1998,broward,,,,,
550,5.0,7.0,58c2ad5dae7624091afc81ca69300825,26.16739,-80.10032,Earl Lifshey 3.0,2022-10-26T05:38:47.172000Z,3098 N. Ocean Blvd,1666762690.0,,,1.0,1.0,bcycle_broward_7246,broward,,,,,
551,8.0,3.0,625b3cc77d7da9ab26be1b2269cd4508,26.11975,-80.10715,Las Olas Parking Garage,2022-10-26T05:38:47.181000Z,200 Las Olas Circle,1666762690.0,,,1.0,1.0,bcycle_broward_1964,broward,,,,,
552,6.0,3.0,479d8cea9d29c32d8a941817d332d08e,26.23237,-80.08965,Atlantic & Briny,2022-10-26T05:38:47.173000Z,East Atlantic Blvd & Briny Ave,1666762690.0,,,1.0,1.0,bcycle_broward_2534,broward,,,,,
553,6.0,5.0,143b8075fe4cb11d51e5094ad936be80,26.12026,-80.14819,Esplanade Park,2022-10-26T05:38:47.177000Z,490 SW 2nd St.,1666762690.0,,,1.0,1.0,bcycle_broward_1955,broward,,,,,
554,10.0,4.0,cdec894be57df5ddcb3b9a2d7cb2372d,26.12431,-80.1041,Sebastian Lot 3.0,2022-10-26T05:38:47.170000Z,3089 Sebastian St.,1666762690.0,,,1.0,1.0,bcycle_broward_4916,broward,,,,,
555,6.0,10.0,46a128675a451b58b6dd7e4f2168cd59,26.12807,-80.10368,Bayshore & A1A 3.0,2022-10-26T05:38:47.176000Z,Bayshore and A1A,1666762690.0,,,1.0,1.0,bcycle_broward_4927,broward,,,,,
556,6.0,5.0,d4403331cecc77991b04064a44f9dae4,26.13707,-80.12981,Holiday Park at Sunrise,2022-10-26T05:38:47.178000Z,1384 E. Sunrise Blvd.,1666762690.0,,,1.0,1.0,bcycle_broward_1970,broward,,,,,
557,7.0,10.0,d7d675b1a29d71a428f862ef7be517bf,26.00656,-80.116,Broadwalk at Jefferson St.,2022-10-26T05:38:47.180000Z,208 Jefferson St.,1666762690.0,,,1.0,1.0,bcycle_broward_1986,broward,,,,,
558,1.0,13.0,485d96780cc54092ebde59f6ad1270b7,26.11837,-80.10492,Las Olas Beach Park,2022-10-26T05:38:47.175000Z,300 Seabreeze,1666762690.0,,,1.0,1.0,bcycle_broward_4616,broward,,,,,
559,6.0,3.0,52d76ae6a17ad2fdc8653832de4a1bd5,26.10985,-80.10608,South Beach Lot #2,2022-10-26T05:38:47.175000Z,1100 Seabreeze Blvd,1666762690.0,,,1.0,1.0,bcycle_broward_2952,broward,,,,,
560,7.0,0.0,b00ab7a199b29ae598844c9843f01890,26.11414,-80.10482,South Beach Lot,2022-10-26T05:38:47.183000Z,South Beach Lot,1666762690.0,,,1.0,1.0,bcycle_broward_2646,broward,,,,,
561,1.0,10.0,06b98c57afca2177de3af801d973c0fd,26.11954,-80.13407,Las Olas & SE 9th Ave,2022-10-26T05:38:47.174000Z,297 SE 10th Terrace,1666762690.0,,,1.0,1.0,bcycle_broward_2951,broward,,,,,
562,5.0,6.0,74c9bda32e83b17694ed0a4324e9d4e3,26.10032,-80.12385,Convention Center @ 17th St. ,2022-10-26T05:38:47.182000Z,1738 SE 17th St,1666762690.0,,,1.0,1.0,bcycle_broward_1979,broward,,,,,
563,6.0,5.0,fb572a3882c7929742584d0b4c3d21d1,26.13778,-80.10325,Sunrise & Ocean,2022-10-26T05:38:47.182000Z,957 N. Ft. Lauderdale Beach Blvd.,1666762690.0,,,1.0,1.0,bcycle_broward_1978,broward,,,,,
564,2.0,9.0,f3ff876bb76bdcfb51236a36a80ba7fa,26.13813,-80.1157,George English Park,2022-10-26T05:38:47.178000Z,2331 E. Sunrise Blvd.,1666762690.0,,,1.0,1.0,bcycle_broward_1971,broward,,,,,
565,5.0,4.0,fb6000b964b43825637085cebf56f38e,26.13776,-80.11248,Galleria,2022-10-26T05:38:47.173000Z,2532 East Sunrise Blvd.,1666762690.0,,,1.0,1.0,bcycle_broward_2950,broward,,,,,
566,7.0,4.0,8e980d3bf5d38710ce37c7ad10225c5f,26.11501,-80.14008,Courthouse (540 Bldg),2022-10-26T05:38:47.179000Z,303 SE 6th St.,1666762690.0,,,1.0,1.0,bcycle_broward_1977,broward,,,,,
567,9.0,5.0,ed03b2fa0008bb6652468a017775ce84,26.15495,-80.10109,Willingham Park,2022-10-26T05:38:47.180000Z,2086 N. Ocean Blvd.,1666762690.0,,,1.0,1.0,bcycle_broward_1967,broward,,,,,
568,12.0,3.0,4b562f25ad06507ac8ab4b8a118b0f24,43.0482,-87.90086,Ogden/Marshall,2022-10-26T05:38:40.720000Z,1420 N. Marshall St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3326,bublr-bikes,,,,,
569,6.0,9.0,05f41a87020da478a66df49c4d8ca954,43.03865,-87.92193,Central Library,2022-10-26T05:38:40.721000Z,686 N. 8th St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3327,bublr-bikes,,,,,
570,8.0,5.0,0caf7f4dbbee769e742d2ab86105f7b9,43.04782,-87.89565,Burns Commons,2022-10-26T05:38:40.722000Z,1301 N. Prospect Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_3489,bublr-bikes,,,,,
571,10.0,5.0,3307366344ab05bc189479bf01163dbb,43.04824,-87.90497,Ogden/Jackson,2022-10-26T05:38:40.722000Z,544 E. Ogden Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3325,bublr-bikes,,,,,
572,10.0,5.0,82969267299df0c4f81379299a9c4cf1,43.02871,-87.9041,Trestle Park,2022-10-26T05:38:40.723000Z,501 E. Erie Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3322,bublr-bikes,,,,,
573,5.0,10.0,7d928fe27f0159698528ce7245ca14a7,43.05536,-87.90504,Lakefront Brewery,2022-10-26T05:38:40.724000Z,1880 N. Commerce St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3323,bublr-bikes,,,,,
574,11.0,4.0,5ac0c652c891407d0e5a1a73105e45cc,43.05839,-87.89787,Humboldt/Commerce,2022-10-26T05:38:40.736000Z,2160 N. Humboldt Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3329,bublr-bikes,,,,,
575,6.0,1.0,13737bc0426deb918ebe8b03ec445886,43.0386,-87.9121,Wisconsin & Plankinton,2022-10-26T05:38:40.740000Z,161 W. Wisconsin Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3726,bublr-bikes,,,,,
576,7.0,8.0,75091422ec6ad3dfee12eacc50af1f3f,43.0373,-87.9158,Zeidler Union Square Park,2022-10-26T05:38:40.741000Z,335 W. Michigan St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3727,bublr-bikes,,,,,
577,9.0,12.0,a6244fde91f1f0d12a4c21755f2097bc,43.04015,-87.93211,Marquette University Student Union,2022-10-26T05:38:40.745000Z,1501 W. Wells St,1666762720.0,,,1.0,1.0,bcycle_bublr_3418,bublr-bikes,,,,,
578,4.0,9.0,2917dbae17a095cedb947b441cf8c12b,43.0602,-87.88064,North/Lake,2022-10-26T05:38:40.749000Z,2380 E. North Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3490,bublr-bikes,,,,,
579,10.0,3.0,114879037059eafefa9c3ed56a108f2d,43.06369,-87.8878,Oakland/Bradford,2022-10-26T05:38:40.750000Z,1805 E. Bradford Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3491,bublr-bikes,,,,,
580,8.0,6.0,a1b52a8e2eb01e5c5c116872a886eb10,43.07472,-87.8882,Oakland/Kenwood,2022-10-26T05:38:40.751000Z,1700 E. Kenwood Blvd,1666762720.0,,,1.0,1.0,bcycle_bublr_3492,bublr-bikes,,,,,
581,7.0,7.0,c0c2d672a70e4cf9def04ce421c33535,43.069,-87.88806,Riverside Park,2022-10-26T05:38:40.752000Z,2780 N. Oakland Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3493,bublr-bikes,,,,,
582,12.0,7.0,8bc2d03cdb297d2b650f7ed201ddd7df,43.0369,-87.89667,Discovery World,2022-10-26T05:38:40.753000Z,500 N Harbor Drive,1666762720.0,,,1.0,1.0,bcycle_bublr_2383,bublr-bikes,,,,,
583,13.0,4.0,df8664e4bd3f2f120d09b56dae3ec3ff,43.04571,-87.89976,Astor/Juneau,2022-10-26T05:38:40.755000Z,1200 N. Astor Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3488,bublr-bikes,,,,,
584,12.0,1.0,ff6491e9f045f28bb47f4256d4fbccba,43.06025,-87.89217,North/Cambridge,2022-10-26T05:38:40.761000Z,1440 E. North Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3328,bublr-bikes,,,,,
585,10.0,3.0,fce397376f14206f8e89b9e8083b402c,43.04923,-87.91194,Schlitz Park,2022-10-26T05:38:40.768000Z,123 W Cherry St,1666762720.0,,,1.0,1.0,bcycle_bublr_2775,bublr-bikes,,,,,
586,12.0,4.0,0cf0e11b73292d8e8ba5b95c4e20a6c7,43.04249,-87.90996,Red Arrow Park,2022-10-26T05:38:40.769000Z,Kilbourn and Water St,1666762720.0,,,1.0,1.0,bcycle_bublr_2772,bublr-bikes,,,,,
587,10.0,4.0,c646d5fb97c037c4917e38f5a2ba4e5c,43.03148,-87.90817,Erie/Menomonee,2022-10-26T05:38:40.770000Z,252 E. Menomonee St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3330,bublr-bikes,,,,,
588,11.0,2.0,c73cb22a79f81e59aede3564ca969087,43.03462,-87.9175,Intermodal Station,2022-10-26T05:38:40.773000Z,433 W St. Paul Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_2778,bublr-bikes,,,,,
589,5.0,10.0,0fd5298f52e5d793241a413c39744859,43.03519,-87.90739,Broadway/St Paul,2022-10-26T05:38:40.774000Z,400 N Broadway,1666762720.0,,,1.0,1.0,bcycle_bublr_2779,bublr-bikes,,,,,
590,7.0,11.0,3df70b7016406c489a8a6bd7981a6b4d,43.06033,-87.89546,Riverview,2022-10-26T05:38:40.775000Z,2340 N. Commerce St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3332,bublr-bikes,,,,,
591,4.0,9.0,875f567f192a43a78327ef55662426d0,43.06727,-87.87774,Downer/Park Place,2022-10-26T05:38:40.785000Z,2605 E. Park Place,1666762720.0,,,1.0,1.0,bcycle_bublr_3442,bublr-bikes,,,,,
592,7.0,5.0,fa80c5db65825797749b71cf17b52463,43.05126,-87.90616,Water/Pleasant ,2022-10-26T05:38:40.786000Z,N. Water St. & E Pleasant Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3441,bublr-bikes,,,,,
593,6.0,7.0,44c457710ba2e9934829d7a1d86d7ccc,43.04032,-87.92061,Public Museum,2022-10-26T05:38:40.787000Z,800 W. Wells Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3440,bublr-bikes,,,,,
594,8.0,6.0,855929324df7e830f514cc9682960428,43.05246,-87.891,Brady/Prospect,2022-10-26T05:38:40.812000Z,1706 N. Prospect Ave. ,1666762720.0,,,1.0,1.0,bcycle_bublr_3348,bublr-bikes,,,,,
595,15.0,3.0,db3136d054dc206d624575f94d057785,43.06029,-87.88368,Prospect/North,2022-10-26T05:38:40.839000Z,2305 N. Prospect Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3439,bublr-bikes,,,,,
596,7.0,6.0,ec8f286fc21ac64600cd9e04069c13f1,43.05304,-87.89766,Brady/Humboldt,2022-10-26T05:38:40.815000Z,1114 East Brady Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3009,bublr-bikes,,,,,
597,11.0,7.0,1659433549b3b4ea191f9aa18bd85fd5,43.07753,-87.88002,Golda Meir Library,2022-10-26T05:38:40.828000Z,2311 E. Hartford Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3335,bublr-bikes,,,,,
598,11.0,7.0,00a45df3bc1580b8bd568e6a4b58cd81,43.07853,-87.88262,Sandburg Hall,2022-10-26T05:38:40.829000Z,3400 N. Maryland Ave. ,1666762720.0,,,1.0,1.0,bcycle_bublr_3334,bublr-bikes,,,,,
599,4.0,11.0,e4e4e926798d2ef2ac40c4dfbd956f1f,43.05862,-87.88532,Kenilworth Square,2022-10-26T05:38:40.831000Z,2165 N. Prospect Ave. ,1666762720.0,,,0.0,0.0,bcycle_bublr_3331,bublr-bikes,,,,,
600,9.0,6.0,f037f3f6f38ebcd73da723e480e0c557,43.03872,-87.90534,411 East Wisconsin ,2022-10-26T05:38:40.832000Z,411 East Wisconsin ,1666762720.0,,,1.0,1.0,bcycle_bublr_2782,bublr-bikes,,,,,
601,17.0,3.0,32dbc08e26173bd9f9bbe5cfd26006a1,43.07489,-87.88281,UWM Student Union,2022-10-26T05:38:40.833000Z,3100 N. Maryland Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3333,bublr-bikes,,,,,
602,10.0,6.0,00f9db40592374ede906b8e588e1b8f8,43.03886,-87.90272,777 E. Wisconsin,2022-10-26T05:38:40.834000Z,698 N. Van Buren Street,1666762720.0,,,1.0,1.0,bcycle_bublr_2780,bublr-bikes,,,,,
603,8.0,9.0,af313ce4750ac9968c27f0a6b24a8a6e,43.04157,-87.9272,Aurora,2022-10-26T05:38:40.844000Z,1201 W. Kilbourn Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3632,bublr-bikes,,,,,
604,11.0,2.0,f84a59f14187a0e454c123d657e36f0f,43.05259,-87.90927,Pleasant/Commerce,2022-10-26T05:38:40.733000Z,200 E. Pleasant Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3487,bublr-bikes,,,,,
605,11.0,2.0,2b65e272f13c23c0e9a4d2671174c3e4,43.04562,-87.9239,The Brewery District,2022-10-26T05:38:40.739000Z,925 W. Juneau Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_4004,bublr-bikes,,,,,
606,10.0,12.0,1c1104e1c503bb1cc174770f8b237cca,43.05801,-87.8773,Bradford Beach,2022-10-26T05:38:40.725000Z,2021 N. Lincoln Memorial Drive,1666762720.0,,,1.0,1.0,bcycle_bublr_3526,bublr-bikes,,,,,
607,5.0,8.0,d533d1785d6113b63d324f13a6c6a257,43.02948,-87.91282,S. 2nd/Freshwater,2022-10-26T05:38:40.726000Z,200 W. Freshwater Way,1666762720.0,,,1.0,1.0,bcycle_bublr_3321,bublr-bikes,,,,,
608,3.0,10.0,5ff8f5a3128d24e4eafbe4a8735c813e,43.05478,-87.91874,6th/Reservoir,2022-10-26T05:38:40.782000Z,1901 N. 6th Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3445,bublr-bikes,,,,,
609,8.0,3.0,b9eda3871d98a5be7da8a125711fbc9a,43.05658,-87.91448,MLK & Brown,2022-10-26T05:38:40.783000Z,314 W. Brown Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3444,bublr-bikes,,,,,
610,15.0,3.0,a75275231e165e98be44948e258ecf17,43.00475,-87.9054,Zillman Park,2022-10-26T05:38:40.743000Z,2168 S. Kinnickinnic Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_3417,bublr-bikes,,,,,
611,6.0,8.0,56139b1be27c1da913dccba4657e0008,43.02647,-87.91804,6th/Virginia,2022-10-26T05:38:40.830000Z,530 W. Virginia Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3336,bublr-bikes,,,,,
612,7.0,4.0,597795b23931025e03c07ea1aad9d76b,43.02313,-87.91662,5th/National,2022-10-26T05:38:40.748000Z,425 W. National Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_3494,bublr-bikes,,,,,
613,7.0,4.0,403f88261047b3d08262a5b67a95eabd,43.06727,-87.90171,The Daily Bird,2022-10-26T05:38:40.788000Z,2665 N. Fratney Street,1666762720.0,,,1.0,1.0,bcycle_bublr_4287,bublr-bikes,,,,,
614,6.0,4.0,db779251f1568df72ffaa146bc7013b0,43.05657,-87.93406,MCTS HQ,2022-10-26T05:38:40.778000Z,2037 N. 17th Street,1666762720.0,,,1.0,1.0,bcycle_bublr_4270,bublr-bikes,,,,,
615,4.0,5.0,f153719e8c7ead77ee131c68de31e8c7,43.02026,-87.92276,Walker Square,2022-10-26T05:38:40.772000Z,1029 S. 9th Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3770,bublr-bikes,,,,,
616,12.0,1.0,d40b6524d982e3b8341fd04331d22be5,43.03913,-87.91615,Wisconsin Center,2022-10-26T05:38:40.766000Z,799 Vel R. Phillips Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_2777,bublr-bikes,,,,,
617,3.0,4.0,11a59f61c1370343e87ff3a8bc868e22,43.00571,-87.90783,Wheel & Sprocket Bay View,2022-10-26T05:38:40.737000Z,2151 S. Robinson Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_4658,bublr-bikes,,,,,
618,4.0,6.0,07f8206f5cbb4ddaa49f878f099d0b72,43.0417,-87.91627,Vel R. Phillips & Kilbourn,2022-10-26T05:38:40.737000Z,901 N. Vel R. Phillips Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_4635,bublr-bikes,,,,,
619,10.0,1.0,b40ec6b71085cf8407609879feaf0e38,43.04604,-88.01542,Robertson St & Harwood Ave,2022-10-26T05:38:40.789000Z,8211 Harwood Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3753,bublr-bikes,,,,,
620,8.0,5.0,cffcaea6ff7fe00bcd11e527780e48de,43.04953,-88.03359,Echelon Station,2022-10-26T05:38:40.790000Z,1425 Discovery Parkway,1666762720.0,,,1.0,1.0,bcycle_bublr_3752,bublr-bikes,,,,,
621,4.0,9.0,67f872a89078c225b7204eaba6859d4f,43.02023,-87.93278,Cesar Chavez Drive,2022-10-26T05:38:40.780000Z,1036 S. Caesar E. Chavez Dr,1666762720.0,,,1.0,1.0,bcycle_bublr_3447,bublr-bikes,,,,,
622,5.0,9.0,fa609714376a4817678dee8d99e161d9,43.05922,-87.91579,Vel R. Phillips & Garfield,2022-10-26T05:38:40.838000Z,2205 Vel R. Phillips Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3737,bublr-bikes,,,,,
623,7.0,6.0,493a2677ce510adf7e10788e13fbd449,43.04079,-87.89731,War Memorial,2022-10-26T05:38:40.835000Z,750 N. Lincoln Memorial Drive,1666762720.0,,,1.0,1.0,bcycle_bublr_3733,bublr-bikes,,,,,
624,9.0,4.0,8a2c22f2f137f9cc7c687417e993044b,43.04368,-88.04341,Crescent Apartments,2022-10-26T05:38:40.841000Z,10430 W. Innovation Drive,1666762720.0,,,1.0,1.0,bcycle_bublr_3739,bublr-bikes,,,,,
625,4.0,7.0,4c4834188ef3fb7ffcc55d34daecd709,43.04287,-87.91435,MLK & State,2022-10-26T05:38:40.738000Z,285 W. State Street,1666762720.0,,,1.0,1.0,bcycle_bublr_4634,bublr-bikes,,,,,
626,5.0,9.0,88c85254edb707b78607502e67cb0c16,42.99339,-87.87989,South Shore Park,2022-10-26T05:38:40.842000Z,2900 S. Shore Drive,1666762720.0,,,1.0,1.0,bcycle_bublr_3738,bublr-bikes,,,,,
627,6.0,7.0,3e10b7c3bb8ffa5d0aba49265042ee93,43.02628,-87.91268,2nd & Virginia,2022-10-26T05:38:40.784000Z,205 W. Virginia Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3443,bublr-bikes,,,,,
628,2.0,12.0,79fc8749e1f03285c20cbc1a8ab224f6,43.02002,-87.91254,S. 2nd/Washington,2022-10-26T05:38:40.757000Z,1100 S. 2nd St.,1666762720.0,,,1.0,1.0,bcycle_bublr_3320,bublr-bikes,,,,,
629,10.0,5.0,0ae4109676e413764ea3d92c69ae0bb2,43.01189,-88.00596,75th St. & National Ave.,2022-10-26T05:38:40.801000Z,7421 W National Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3744,bublr-bikes,,,,,
630,11.0,4.0,0773f7b0b4d80893289ac8ce8ab8fac7,43.01341,-87.99933,70th St. & National Ave.,2022-10-26T05:38:40.803000Z,6804 W. National Ave,1666762720.0,,,0.0,0.0,bcycle_bublr_3746,bublr-bikes,,,,,
631,6.0,7.0,689abe4859ed81ecbedb0a15fbb3685a,43.01459,-87.99426,Farmers Market ,2022-10-26T05:38:40.804000Z,6501 W. National Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3747,bublr-bikes,,,,,
632,10.0,8.0,9adf00bbc03b432afd4067642131c794,43.04861,-88.00848,Village South,2022-10-26T05:38:40.735000Z,7751 Harwood Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3485,bublr-bikes,,,,,
633,9.0,5.0,197cf9dbe6497c5750e9aed65bd0a0ed,43.06058,-87.99209,North Ave & 64th Street,2022-10-26T05:38:40.810000Z,6331 W. North Ave.,1666762720.0,,,0.0,0.0,bcycle_bublr_3748,bublr-bikes,,,,,
634,6.0,6.0,f90ab4c91dcbbeac1f1decfb72ec2bca,43.06058,-87.99859,North Ave & 69th Street,2022-10-26T05:38:40.727000Z,2276 N 69th Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3483,bublr-bikes,,,,,
635,10.0,5.0,b728c1db86e3eb8385e5e5edca75ef41,43.01605,-88.00585,City Hall (West Allis),2022-10-26T05:38:40.807000Z,7525 W. Greenfield Ave,1666762720.0,,,0.0,0.0,bcycle_bublr_3741,bublr-bikes,,,,,
636,4.0,6.0,233194b389bc41dcb48c6c1e360953e6,43.10015,-87.90714,Estabrook Park,2022-10-26T05:38:40.836000Z,4600 Estabrook Parkway,1666762720.0,,,1.0,1.0,bcycle_bublr_3734,bublr-bikes,,,,,
637,7.0,5.0,c97b94f01b36ebb55372760a07f9436a,43.0606,-87.9829,North Ave & 56th St.,2022-10-26T05:38:40.742000Z,5531 W. North Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3728,bublr-bikes,,,,,
638,7.0,5.0,997257942d82964d29075029f5129790,43.06084,-88.00194,North Ave & 72nd Street,2022-10-26T05:38:40.728000Z,7172 North Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3482,bublr-bikes,,,,,
639,4.0,7.0,347de15cb07e4f0267488802ced124bc,43.06044,-88.01624,North Ave & 83rd Street,2022-10-26T05:38:40.731000Z,2299 N 83rd Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3481,bublr-bikes,,,,,
640,7.0,6.0,86d6d1e957be7db84bfc8182248ca114,43.06008,-88.02735,North Ave & Swan Blvd,2022-10-26T05:38:40.732000Z,2286 N Swan Blvd,1666762720.0,,,1.0,1.0,bcycle_bublr_3480,bublr-bikes,,,,,
641,7.0,4.0,e878cae166eb850c3d03a81adcd7b4ce,43.05263,-88.01632,Ludington Triangle,2022-10-26T05:38:40.734000Z,1717 Ludington Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3486,bublr-bikes,,,,,
642,5.0,4.0,a94420f7a54cf1ad30591e15ce38f20e,43.04597,-88.00324,Hart Park,2022-10-26T05:38:40.762000Z,7300 W. Chestnut Street,1666762720.0,,,1.0,1.0,bcycle_bublr_4438,bublr-bikes,,,,,
643,16.0,4.0,a536c1313fa7cc719b7f955c01b61d1b,43.05955,-88.00884,City Hall (Wauwatosa),2022-10-26T05:38:40.771000Z,57 Rozmus Way,1666762720.0,,,1.0,1.0,bcycle_bublr_3479,bublr-bikes,,,,,
644,9.0,3.0,3fd2d658389821274ce08b5686d2af72,43.05509,-88.00735,N Wauwatosa Ave & W Hillcrest Dr,2022-10-26T05:38:40.792000Z,7500 Milwaukee Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3750,bublr-bikes,,,,,
645,11.0,6.0,d9dc50f0540bdc041a0b67ce69c3314f,43.0334,-87.9421,City Lights Brewery,2022-10-26T05:38:40.793000Z,2200 W. Mount Vernon Ave.,1666762720.0,,,1.0,1.0,bcycle_bublr_3757,bublr-bikes,,,,,
646,9.0,3.0,8c67dfc8bdba235fdf29d18df83e323e,43.0488,-88.0051,N. 74th St. & State St.,2022-10-26T05:38:40.794000Z,7400 W. State Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3756,bublr-bikes,,,,,
647,6.0,7.0,15754ec1da5c3c67cbb13a55180a0513,43.0396,-87.99721,N. 68th St. & W. Wells St.,2022-10-26T05:38:40.795000Z,6745 W. Wells Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3755,bublr-bikes,,,,,
648,3.0,6.0,aa509dafa91b9f3d6e1a642f46e7d20b,43.04711,-87.99018,The Reef,2022-10-26T05:38:40.796000Z,1245 N 62nd Street,1666762720.0,,,1.0,1.0,bcycle_bublr_3754,bublr-bikes,,,,,
649,13.0,1.0,0a2dd5bbb03718c28529f3af12da9f32,43.01688,-87.99065,63rd St. & Greenfield Ave,2022-10-26T05:38:40.802000Z,6212 W Greenfield Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3745,bublr-bikes,,,,,
650,9.0,4.0,c41342569e82d6521d84a2c7af9da382,43.02115,-87.99841,W. Washington St at Summit Place,2022-10-26T05:38:40.806000Z,6737 W. Washington St,1666762720.0,,,1.0,1.0,bcycle_bublr_3740,bublr-bikes,,,,,
651,13.0,1.0,a28c89804b8a136a9ee061a554dfe7fd,43.01663,-87.99445,Six Points Crossing & Greenfield Ave,2022-10-26T05:38:40.808000Z,6529 W. Greenfield Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3742,bublr-bikes,,,,,
652,9.0,4.0,3a166e9a887734890fae983b51824324,43.01685,-87.9999,70th St. & Greenfield Ave,2022-10-26T05:38:40.809000Z,6900 W. Greenfield Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3743,bublr-bikes,,,,,
653,19.0,4.0,4cfab570996f6bb13486f1e13d469865,43.0275,-87.967,Brewers,2022-10-26T05:38:40.814000Z,Frederick Miller Way,1666762720.0,,,1.0,1.0,bcycle_bublr_3833,bublr-bikes,,,,,
654,8.0,5.0,a74937bf5aa48c56f65508e32e779df7,43.05222,-88.00366,Harwood Ave & Milwaukee Ave,2022-10-26T05:38:40.791000Z,7332 Harwood Ave,1666762720.0,,,1.0,1.0,bcycle_bublr_3751,bublr-bikes,,,,,
655,7.0,7.0,2f0449e37f846c16a3e5786b2f7920ec,43.04014,-87.89963,Mason & Prospect,2022-10-26T05:38:40.746000Z,747 N. Prospect Avenue,1666762720.0,,,1.0,1.0,bcycle_bublr_7236,bublr-bikes,,,,,
656,7.0,3.0,57effdea4365359a70a71773fc618e4a,43.04009,-87.94045,22nd & Wells ,2022-10-26T05:38:40.747000Z,2131 W. Wells Street,1666762720.0,,,1.0,1.0,bcycle_bublr_7237,bublr-bikes,,,,,
